"","Contig","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt","ID_PANTHER","ID_PRINTS","ID_Pfam","ID_SMART","ID_SUPERFAMILY","Desc_PANTHER","Desc_PRINTS","Desc_Pfam","Desc_SMART","Desc_SUPERFAMILY","ID_KEGG","Desc_KEGG","ID_GO","SP","No.TM","vennLocation"
"70","NVE18559",0,-0.853249489868301,-0.680514598736603,-0.718138927462428,0.968853539517602,0.796118648385904,0.833742977111729,1.51298791233425,1.39738386268495,1.94024748902544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","1;0","overlap"
"71","NVE18719",0,-0.52580547147549,-0.484162138310672,-0.902066956969103,0,0,0.650283855368392,0.794724752385295,1.04650785398601,1.22748810876992,"PTHR21266:SF32;PTHR21266","","PF00355","","SSF50022;SSF55961",NA,"","Rieske [2Fe-2S] domain","",NA,"K14938","NVD; cholesterol 7-desaturase [EC:1.14.19.21]","GO:0016491;GO:0051537","N","0","overlap"
"72","NVE18916",0,-0.796660615852872,-0.765013629027378,-1.33068160223236,0.590974090956434,0.559327104130941,1.12499507733592,1.44745276601104,1.65313929090748,2.06706104411361,"PTHR23097:SF176;PTHR23097","","PF13676","","SSF52200",NA,"","TIR domain","",NA,"","",NA,"N","0","overlap"
"73","NVE19025",0,-0.191680909697701,-0.275493478232345,-0.243931714682489,0.195758436058298,0.279571004592942,0.248009241043086,0.432372688974441,0.428295162613844,0.573778158973786,"PTHR24361;PTHR24361:SF205","","PF00780;PF00069","SM00036;SM00220","SSF56112",NA,"","CNH domain;Protein kinase domain","",NA,"K08833","MAP4K5; mitogen-activated protein kinase kinase kinase kinase 5 [EC:2.7.11.1]","GO:0005524;GO:0005622;GO:0008349","N","0","overlap"
"74","NVE19335",-0.528198174276408,0.546707303369003,0.503694239509639,0.446383396126177,-1.07490547764541,-1.03189241378605,-0.974581570402585,-1.63754800272617,-1.10934982844977,-1.8312655580037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"N","1;3;0","overlap"
"75","NVE19737",0,0.616267263207822,0.591966768556687,0.571657206655845,-0.898828814698988,-0.874528320047852,-0.85421875814701,-1.46352040881516,-1.18095885732399,-1.76298659936334,"PTHR10652","","PF01213","","SSF101278",NA,"","Adenylate cyclase associated (CAP) N terminal","",NA,"K17261","CAP1_2; adenylyl cyclase-associated protein","GO:0000902;GO:0003779;GO:0007163;GO:0007165;GO:0008154;GO:0008179;GO:0030864;GO:0045761;GO:0007010","N","0","overlap"
"76","NVE20229",0,-0.293432885529159,-0.284009764760044,-0.410886070654099,0,0,0,0.282401642348059,0.504255946027877,0.524438029805771,"PTHR10044:SF115;PTHR10044","","PF00653;PF13920","SM00184;SM00238","SSF57924",NA,"","Inhibitor of Apoptosis domain;Zinc finger; C3HC4 type (RING finger)","",NA,"","","GO:0004842;GO:0004869;GO:0005634;GO:0005737;GO:0009966;GO:0090307;GO:1990001","N","0","overlap"
"77","NVE20303",0,0.501113083923248,0.682592604068637,0.661805814056551,-0.885199423116992,-1.06667894326238,-1.04589215325029,-1.6450271131262,-1.26094077393245,-1.93731247718419,"PTHR11937:SF243;PTHR11937","PR00190","PF00022","SM00268","SSF53067",NA,"Actin signature","Actin","",NA,"K05692","ACTB_G1; actin beta/gamma 1","GO:0005524;GO:0016021;","N","0","overlap"
"78","NVE20339",0,-0.37066253417628,-0.370637480406605,-0.390811582785908,0.338936506541201,0.338911452771525,0.359085555150828,0.634850997085193,0.666577024720272,0.867618283409453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021","N","4","overlap"
"79","NVE2035",0,0.477237743130551,0.619712153891387,0.457356592623214,0,-0.43957605865219,0,-0.68039292816937,-0.860529023408567,-1.02728166128766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021;GO:0016491","N","1","overlap"
"80","NVE20614",0,-0.623451338015938,-0.597275242391155,-0.682080786742628,0.450699466059709,0.424523370434927,0.5093289147864,0.899832184095213,1.07258405605144,1.31494383964435,"PTHR11183;PTHR11183:SF46","","PF01501","","SSF53448",NA,"","Glycosyl transferase family 8","",NA,"","","GO:0016757","N","0","overlap"
"81","NVE2080",0,-0.82034757903165,-0.557245170191144,-0.581922022097315,0.638232508133984,0.375130099293478,0.399806951199649,0.920748192878967,1.10286326377663,1.34907394665071,"PTHR23042:SF67;PTHR23042","PR00785","PF00989;PF14598;PF00010","SM00091;SM00353","SSF55785;SSF47459",NA,"Nuclear translocator signature","PAS fold;PAS domain;Helix-loop-helix DNA-binding domain","",NA,"K02223","CLOCK; circadian locomoter output cycles kaput protein [EC:2.3.1.48]","GO:0003700;GO:0005634;GO:0005667;GO:0005737;GO:0006351;GO:0046983","N","0;1","overlap"
"82","NVE20857",0,-0.383667042601655,-0.508984661347168,-0.610471433542912,0,0.280847803944457,0.3823345761402,0.582482758884529,0.81061961628724,0.928734519486776,"PTHR10480;PTHR10480:SF12","","PF00168;PF10540","SM00239","SSF49562",NA,"","C2 domain;Munc13 (mammalian uncoordinated) homology domain","",NA,"K15293","UNC13A_B_C; protein unc-13 A/B/C","GO:0007268;GO:0019992","N;Y","0","overlap"
"83","NVE21118",0,-0.702086503831122,-0.811491475809381,-1.46353333547237,0.441791770098098,0.551196742076356,1.20323860173934,1.42185481128048,1.6821495450135,2.06933569633016,"PTHR16897:SF12;PTHR16897","","","SM00179;SM00181;SM00060","SSF49265",NA,"","","",NA,"","","GO:0005509;GO:0032259;GO:0046539","N","0","overlap"
"84","NVE21129",-0.739526552283512,-0.554721017768527,-0.649609678383841,-0.757749576947421,0,0,0,0,0.881437852941977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0003677;GO:0003682;GO:0005634;GO:0018024;GO:0046872","N","0","overlap"
"85","NVE21271",0,-0.643187013469149,-0.493589100415186,-0.369764762482215,0.640945745920538,0.491347832866575,0.367523494933604,0.900787134651391,0.903028402200002,1.20254337173467,"PTHR23117:SF13;PTHR23117","","PF00625","SM00072","SSF52540",NA,"","Guanylate kinase","",NA,"K00942","E2.7.4.8; guanylate kinase [EC:2.7.4.8]","GO:0004385;GO:0005829","N","0","overlap"
"86","NVE21584",-0.770620836634519,-0.924644355371601,-0.854629192069653,-1.46763149760739,0,0,0.697010660972867,0.869274422174025,1.63989525880854,1.67277931529407,"PTHR11475;PTHR11475:SF38","PR00457","PF03098","","SSF48113",NA,"Animal haem peroxidase signature","Animal haem peroxidase","",NA,"","","GO:0004601;GO:0006979;GO:0020037","Y;N","0","overlap"
"87","NVE21618",0,-0.507519133016974,-0.279577905873745,-0.208823162716696,0.435774379063751,0.207833151920522,0,0.497110048585449,0.568854802538672,0.710642748119821,"PTHR11211:SF36;PTHR11211","","PF05920","SM00389","SSF46689",NA,"","Homeobox KN domain","",NA,"","","GO:0005634;GO:0006355;GO:0043565","N","0","overlap"
"88","NVE21646",0,-0.479708100464964,-0.348947357213324,-0.598194809071782,0.613102204789811,0.482341461538171,0.731588913396629,1.04286235910015,0.909468254775308,1.30155336508754,"PTHR12480;PTHR12480:SF19","","PF13621","","SSF51197",NA,"","Cupin-like domain","",NA,"","","GO:0008168;GO:0016021","N","1","overlap"
"89","NVE21843",0,0.620547814784946,0.545837783106472,0.392408802530704,-0.825831637811272,-0.751121606132798,-0.597692625557031,-1.22267341957245,-1.01738959654612,-1.49337582151045,"PTHR21091:SF31;PTHR21091","","PF02219","","SSF51730",NA,"","Methylenetetrahydrofolate reductase","",NA,"K00297","metF; methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]","GO:0004489;GO:0005829;GO:0006555;GO:0006730;GO:0035999","N","0","overlap"
"90","NVE21905",0,-0.464432566206016,-0.821766478270816,-0.667945113744862,0.530301794556072,0.887635706620872,0.733814342094919,1.264703871492,1.19883464314194,1.64235862903187,"PTHR44940","PR01705","PF00090","SM00209","SSF82895",NA,"Thrombospondin type 1 repeat signature","Thrombospondin type 1 domain","",NA,"","",NA,"N","1;0","overlap"
"91","NVE21963",0,0.524482908889161,0.561768557128319,0.546117289843892,-0.66005434301346,-0.697339991252618,-0.681688723968191,-1.16922080130915,-1.03364936718485,-1.46858049564741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"overlap"
"92","NVE22050",0.492992802117707,0.263061202283229,0.465771526224772,0.32642229446279,0.229931599834478,0,0,0,-0.435955307620614,0,"PTHR14218:SF15;PTHR14218","","PF09286","SM00944","SSF54897;SSF52743",NA,"","Pro-kumamolisin; activation domain","",NA,"K01279","TPP1; tripeptidyl-peptidase I [EC:3.4.14.9]","GO:0004175;GO:0004252;GO:0006508;GO:0008240;GO:0046872","Y","0","overlap"
"93","NVE22201",0,-0.614106251093359,-0.734980828674467,-1.08642853081505,0,0,0.720973265437288,0.949672351914277,1.31512761729204,1.5098663485597,"PTHR19134:SF343;PTHR19134","PR00700","PF00102","SM00194;SM00404","SSF52799",NA,"Protein tyrosine phosphatase signature","Protein-tyrosine phosphatase","",NA,"K05695","PTPRF; receptor-type tyrosine-protein phosphatase F [EC:3.1.3.48]","GO:0004725","N","0","overlap"
"94","NVE22242",0,-0.978873124744255,-0.731238910642712,-1.0148669168552,0.663975566717887,0,0.699969358828837,1.19413122748292,1.50902878550929,1.80210631084936,"PTHR14454:SF11;PTHR14454","","PF00536","SM00454","SSF47769",NA,"","SAM domain (Sterile alpha motif)","",NA,"","",NA,"N","0","overlap"
"95","NVE22444",0,-0.483913837129162,-0.789017341549406,-0.836138157931711,0.588433774900235,0.893537279320478,0.940658095702783,1.411770057579,1.30725011980793,1.81267966598018,"PTHR43778","","PF02785;PF00682;PF02436;PF00289;PF00364;PF02786","SM00878","SSF51230;SSF89000;SSF56059;SSF52440;SSF51246;SSF51569",NA,"","Biotin carboxylase C-terminal domain;HMGL-like;Conserved carboxylase domain;Biotin carboxylase; N-terminal domain;Biotin-requiring enzyme;Carbamoyl-phosphate synthase L chain; ATP binding domain","",NA,"K01958","PC; pyruvate carboxylase [EC:6.4.1.1]","GO:0004736;GO:0005524;GO:0006090;GO:0006094;GO:0009374;GO:0046872;","N","0","overlap"
"96","NVE22477",-0.685002338597833,-0.477903420558448,-0.438743026272268,-0.455435089100387,0,0,0,0,0.549248389961971,0,"PTHR19328:SF54;PTHR19328","","PF03024;PF07995","","SSF50952",NA,"","Folate receptor family;Glucose / Sorbosone dehydrogenase","",NA,"","","GO:0003824","N;Y","0","overlap"
"97","NVE22520",0,-0.403105954053433,-0.330984914876419,-0.466247135886365,0.339047492324879,0.266926453147865,0.402188674157811,0.630521454940153,0.694579916668707,0.883400499013908,"PTHR12613","","PF04137","","SSF110019",NA,"","Endoplasmic Reticulum Oxidoreductin 1 (ERO1)","",NA,"","","GO:0003756;GO:0005789;GO:0006464;GO:0015035;GO:0016671;GO:0034975;GO:0005783","N","0","overlap"
"98","NVE22530",0,-0.593022158607747,-0.402721157437728,-0.565112655662835,0.404362730919301,0,0.376453227974389,0.67239086330827,0.861050290996716,1.02229370366407,"PTHR23064:SF18;PTHR23064;PTHR22902:SF21;PTHR22902","","PF13499;PF00169","SM00054;SM00233","SSF47473;SSF50729",NA,"","EF-hand domain pair;PH domain","",NA,"K02183","CALM; calmodulin","GO:0005509","N","0","overlap"
"99","NVE2266",0,0.277253516349673,0.413940130145268,0.31978146680031,0,-0.328511365788745,-0.234352702443787,-0.486984344343298,-0.57241310869982,-0.706265346641013,"PTHR11005;PTHR11005:SF78","","PF04083","","SSF53474",NA,"","Partial alpha/beta-hydrolase lipase region","",NA,"","","GO:0016042;GO:0016788","Y","0","overlap"
"100","NVE22726",0,-1.68317833139652,-0.959703950844115,-1.33795547214568,1.6552707158834,0.931796335330996,1.31004785663257,2.34943237759574,2.37733999310886,3.15118125823447,"PTHR22914:SF20;PTHR22914","","PF00536","SM00454","SSF47769",NA,"","SAM domain (Sterile alpha motif)","",NA,"","","GO:0016021;GO:0016758","N","2;1;0","overlap"
"101","NVE22740",0,-0.389043655123926,-0.369060262784723,-0.70700670487021,0.366128784922546,0.346145392583343,0.68409183466883,0.846985967344558,0.869900837545938,1.14459085996102,"PTHR10024;PTHR10024:SF227","","PF00168","","SSF49562",NA,"","C2 domain","",NA,"K15290","","GO:0005509;GO:0005544;GO:0005886;GO:0006906;GO:0017158;GO:0019905;GO:0030276;GO:0006887","N","0","overlap"
"102","NVE22752",0,-0.307735225435185,-0.208895390246033,-0.238552661351884,0.239792546526926,0,0.170609982443625,0.357990736763188,0.425933415671446,0.522615667444016,"PTHR43243;PTHR43243:SF40","","PF13520;PF13906","","",NA,"","Amino acid permease;C-terminus of AA_permease","",NA,"K03294","TC.APA; basic amino acid/polyamine antiporter, APA family",NA,"N","13","overlap"
"103","NVE23275",0,-0.942376131340584,-0.971128483552803,-1.36282581624621,0.69347828714626,0.722230639358479,1.11392797205188,1.61734161340178,1.86623945759611,2.32238710017353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"Y","0","overlap"
"104","NVE23522",-0.898024176658411,-0.480864911907465,-0.62755983840002,-1.09431491067697,-0.417159264750945,0,0,0,0.96243450336316,0.684562905515397,"PTHR11973;PTHR11973:SF17","","","","SSF49265",NA,"","","",NA,"","",NA,"N","1;0","overlap"
"105","NVE23583",0,-1.30206783822015,-0.983968439474263,-1.51512982028544,1.1391835230179,0.821084124272016,1.35224550508319,2.05266191502068,2.21554623022293,2.84547184889914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","GO:0016021;;GO:0022857",NA,NA,"overlap"
"106","NVE23862",0,-1.49663376401696,-1.25939225457201,-1.70789278153492,1.29338461009075,1.05614310064579,1.50464362760871,2.39380284011046,2.59705199403668,3.32723624315407,"PTHR16146;PTHR16146:SF37","","","","SSF56496",NA,"","","",NA,"","",NA,"Y","0","overlap"
"107","NVE23912",0,-1.25585878451287,-1.18632075427423,-1.90070836782487,0.995720823778065,0.926182793539424,1.64057040709006,2.24154020130041,2.50167816203522,3.16214507358879,"PTHR10036:SF3;PTHR10036","","","","SSF57302",NA,"","","",NA,"","",NA,"N","0","overlap"
"108","NVE24126",0,-0.324151085163881,-0.371455342004748,-0.717902031522626,0.27366616071356,0.320970417554427,0.667417107072305,0.777426598826556,0.827911523276877,1.07022506653375,"PTHR10117","PR01097","PF00023;PF12796;PF00520;PF08344","SM00248","SSF48403",NA,"Transient receptor potential family signature","Ankyrin repeat;Ankyrin repeats (3 copies);Ion transport protein;Transient receptor ion channel II","",NA,"K04969","TRPC6; transient receptor potential cation channel subfamily C member 6","GO:0005887;GO:0006828;GO:0015279;GO:0051480","N","8;0","overlap"
"109","NVE24191",0,-1.01873493398865,-0.863632286648671,-1.30413255642008,1.18383628111139,1.02873363377141,1.46923390354282,2.14304226646343,1.97794091934068,2.74732169532178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"overlap"
"110","NVE2420",0,-0.329047446058432,-0.94549504966654,-0.788434058760753,0,0.732024025101529,0.574963034195742,0.938926895519549,1.15239792008456,1.39421621272013,"PTHR24256","PR00722","PF00089","SM00020","SSF50494",NA,"Chymotrypsin serine protease family (S1) signature","Trypsin","",NA,"","","GO:0004252","N","0","overlap"
"111","NVE24297",0,-0.40972939647403,-0.283372600358728,-0.398975295781461,0.484783933001829,0.358427136886526,0.474029832309259,0.760323278191361,0.685268741663563,0.963727553666689,"PTHR11606:SF25;PTHR11606","PR00082","PF00208;PF02812","SM00839","SSF53223;SSF51735",NA,"Glutamate/leucine/phenylalanine/valine dehydrogenase signature","Glutamate/Leucine/Phenylalanine/Valine dehydrogenase;Glu/Leu/Phe/Val dehydrogenase; dimerisation domain","",NA,"K00261","GLUD1_2; glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]","GO:0006520;GO:0016639","N","0","overlap"
"112","NVE24772",-0.532336169419869,-0.814012031036552,-1.52663351217749,-1.99808620554604,0,0.994297342757625,1.46575003612617,1.85796883323107,2.39030500265093,2.83218220628564,"PTHR43775;PTHR43775:SF7","","PF08659","","SSF51735",NA,"","KR domain","",NA,"","",NA,"N","0","overlap"
"113","NVE24826",0,-0.372417880633948,-0.351585252021271,-0.319110390710634,0.295309681274391,0.274477052661714,0.242002191351077,0.517917112595577,0.595025311955133,0.741961218300936,"PTHR12918","","PF05995","","SSF51182",NA,"","Cysteine dioxygenase type I","",NA,"K00456","CDO1; cysteine dioxygenase [EC:1.13.11.20]","GO:0005506;GO:0016702","N","0","overlap"
"114","NVE25021",0,-0.550705249691045,-0.457108682774247,-0.578114087561644,0.314956835096254,0,0.342365672966852,0.621509401904051,0.857257816498842,0.985844503668098,"PTHR19375;PTHR19375:SF169","PR00301","PF00012","","SSF53067",NA,"70kDa heat shock protein signature","Hsp70 protein","",NA,"K09491","STCH; stress 70 protein chaperone microsome-associated 60kDa protein","GO:0005524;GO:0006777;GO:0016021;GO:0032324","N","1","overlap"
"115","NVE25211",0,0.46221653224241,0.474985317375718,0.566944854875844,-0.482904355808012,-0.49567314094132,-0.587632678441446,-0.931450599270199,-0.910762775704597,-1.22814256366489,"PTHR43243:SF40;PTHR43243","","PF13520;PF13906","","",NA,"","Amino acid permease;C-terminus of AA_permease","",NA,"","",NA,"N","14;0","overlap"
"116","NVE25245",0,0.717636801921488,0.588339085519615,1.69291160068425,-0.54766664352944,0,-1.5229414422922,-1.56137396153025,-1.7313441199223,-2.19514564563178,"PTHR24230:SF120;PTHR24230","PR00237","PF00001","","SSF81321",NA,"Rhodopsin-like GPCR superfamily signature","7 transmembrane receptor (rhodopsin family)","",NA,"","","GO:0004930;GO:0016021","N","6","overlap"
"117","NVE25267",0,-0.367798741985635,-0.40253986991854,-0.449247835318691,0,0,0,0,0.607756438650636,0.603681821254075,"PTHR10981","PR01315","PF02487","","SSF103473",NA,"CLN3 Batten's disease protein (battenin) signature","CLN3 protein","",NA,"K12389","BTS; battenin","GO:0005773;GO:0007033;GO:0007034;GO:0015809;GO:0016021;GO:0051453;GO:0005765","N","11;0","overlap"
"118","NVE25329",0,0.847540916809884,0.551017550283038,0.79191419663805,-0.817295834828371,-0.520772468301526,-0.761669114656537,-1.27194013270377,-1.30218521468529,-1.71608385722662,"PTHR43893;PTHR43893:SF6","PR00237","PF00001","","SSF81321",NA,"Rhodopsin-like GPCR superfamily signature","7 transmembrane receptor (rhodopsin family)","",NA,"K04150","HRH2; histamine receptor H2","GO:0004930;GO:0016021","N","7;0","overlap"
"119","NVE25651",0,1.10725975935121,0.571615002791487,0.679387040291864,-0.783793524843127,0,0,-0.962103847977968,-1.28557008248606,-1.49844970795222,"PTHR20766:SF3;PTHR20766","","PF07690","","SSF103473",NA,"","Major Facilitator Superfamily","",NA,"K08228","SLC43A1; MFS transporter, LAT3 family, solute carrier family 43, member 1","GO:0005887;GO:0015175;GO:0015179","N","11;0","overlap"
"120","NVE25875",0,-0.506721802670092,-0.439602457596819,-0.669700045532983,0.384901445146945,0.317782100073672,0.547879688009836,0.79906657474873,0.920886932271878,1.14663526151274,"PTHR24416;PTHR24416:SF487","PR00109","PF07714;PF00088","SM00219","SSF57492;SSF56112",NA,"Tyrosine kinase catalytic domain signature","Protein tyrosine kinase;Trefoil (P-type) domain","",NA,"K12132","prkC; eukaryotic-like serine/threonine-protein kinase [EC:2.7.11.1]","GO:0004713;GO:0005524;GO:0016021","N","2;0","overlap"
"121","NVE26047",0,0.650014858628486,0.559693699371564,0.491706018075918,-0.878575904336494,-0.788254745079572,-0.720267063783926,-1.34083382997259,-1.11227278426458,-1.63540472587828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"overlap"
"122","NVE26069",0,-0.844897869565777,-0.850040230011683,-1.15825743478134,0.65221711827398,0.657359478719887,0.96557668348954,1.44216473485998,1.63484548615178,2.05133975896349,"PTHR10127:SF780;PTHR10127","PR00480","PF01400","SM00235","SSF55486",NA,"Astacin family signature","Astacin (Peptidase family M12A)","",NA,"K08606","MEP1B; meprin B [EC:3.4.24.63]","GO:0004222;GO:0008270","Y;N","0","overlap"
"123","NVE26108",0,-1.21843922822132,-0.816836061911278,-1.22773744041262,1.06445357681419,0.662850410504143,1.07375178900549,1.74222820947238,1.89621386087951,2.42562764430523,"PTHR23301:SF0;PTHR23301","","PF01607","SM00494","SSF57625",NA,"","Chitin binding Peritrophin-A domain","",NA,"","","GO:0005576;GO:0006030;GO:0008061","N","0","overlap"
"124","NVE2773",0,-0.51597778260043,-0.358924736350612,-0.470832368945169,0.377602697120182,0,0.332457283464921,0.613716298466549,0.752091383946796,0.910538050441255,"PTHR23339;PTHR23339:SF27","","PF14671;PF00782","SM00404","SSF52799",NA,"","Dual specificity protein phosphatase; N-terminal half;Dual specificity phosphatase; catalytic domain","",NA,"K06639","CDC14; cell division cycle 14 [EC:3.1.3.16 3.1.3.48]","GO:0000922;GO:0004722;GO:0004725;GO:0005634;GO:0005737;GO:0005813;GO:0007096;GO:0008138;GO:0051256;GO:0060271;GO:0071850;GO:0072686","N","0","overlap"
"125","NVE282",0,-0.585174173640411,-0.514385184415777,-0.530607457045398,0.521163514243438,0.450374525018803,0.466596797648425,0.888485611672436,0.95249627106941,1.22732088368852,"PTHR24073:SF531;PTHR24073","PR00449","PF00071","SM00177;SM00175;SM00173;SM00174;SM00176","SSF52540",NA,"Transforming protein P21 ras signature","Ras family","",NA,"","","GO:0003924;GO:0005525;GO:0005768;GO:0005886;GO:0006904;GO:0009306;GO:0017157;GO:0030667;GO:0072659","N","0","overlap"
